dpca0g000640.840	pentatricopeptide repeat 336 (PPR336);Tetratricopeptide repeat (TPR)-like superfamily protein	OsPLS29
dpca4g290180.840	BTB-POZ and MATH domain 2 (BPM2);BTB-POZ and MATH domain 1 (BPM1);BPM3	OsMB19, MB19, OsMBTB20, MBTB20;OsMB16, MB16, OsMBTB21, MBTB21;OsMBTB23;OsMBTB22;OsMB15, MB15, OsMBTB24, MBTB24
dpca4g268060.840	XH/XS domain-containing protein	OsFDML2, FDML2
dpca4g263370.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein	OsDNA2_12;OsDNA2_11;OsDNA2_15;OsDNA2_10;OsDNA2_17
dpca4g294720.840	Integrase-type DNA-binding superfamily protein;ethylene-responsive element binding factor 15 (ERF15);ethylene response factor 1 (ERF1)	OsERF#123, OsERF123, AP2/EREBP#066, AP2/EREBP66;OsERF#128, OsERF128, AP2/EREBP#034, AP2/EREBP34;OsERF#088, OsERF088, OsERF88, AP2/EREBP#024, AP2/EREBP24, OsAP23;OsERF#083, OsERF083, OsERF83, AP2/EREBP#163, AP2/EREBP163
dpca4g312600.840	Disease resistance-responsive (dirigent-like protein) family protein	OsDIR44, OsjDIR44;OsDIR43, OsjDIR43;OsDIR42, OsjDIR42;OsDIR40, OsjDIR40
dpca4g309780.840	carotenoid cleavage dioxygenase 8 (CCD8);nine-cis-epoxycarotenoid dioxygenase 6 (NCED6)	OsCCD8a, OsCCD8c, CCD8a, CCD8c
dpca4g260910.840	AAA-ATPase 1 (AATP1);P-loop containing nucleoside triphosphate hydrolases superfamily protein	
dpca4g285560.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein;HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	
dpca4g261420.840	LRR XI-23;HAIKU2 (IKU2);Leucine-rich repeat transmembrane protein kinase family protein;HAESA-like 1 (HSL1)	OsHAIKU2, OsRLK7, RLK7, OsMEG1, MEG1
dpca4g266480.840	NAKED PINS IN YUC MUTANTS 2 (NPY2);NAKED PINS IN YUC MUTANTS 5 (NPY5);NAKED PINS IN YUC MUTANTS 3 (NPY3)	OsBTBN24;OsBTBN7;OsBTBN19;OsNPY2, OsBTBN14, BTBN14
dpca4g289890.840	26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit	OsRpn2a, Rpn2a;OsRpn2b, Rpn2b
dpca4g325090.840	Glycosyltransferase family 29 (sialyltransferase) family protein	OsSTLP2;OsSTLP1;OsSTLP3
dpca4g283760.840	GDP-D-mannose 3',5'-epimerase (GME);Protein of unknown function, DUF599	OsGME1, GME1;OsGME2, GME2
dpca4g303850.840	nuclear factor Y, subunit C3 (NF-YC3);nuclear factor Y, subunit C1 (NF-YC1);nuclear factor Y, subunit C4 (NF-YC4)	OsHAP5D, NF-YC, CBF-C, OsNF-YC6, Os-NF-YC6, NF-YC6, NFYC6;OsHAP5E, NF-YC, CBF-C, OsNF-YC7, Os-NF-YC7, NF-YC7, NFYC7;OsHAP5A, NF-YC, CBF-C, OsNF-YC1, Os-NF-YC1, NF-YC1, NFYC1, OsNF-YC4-2, NF-YC4-2;OsHAP5B, NF-YC, CBF-C, OsNF-YC4, Os-NF-YC4, NF-YC4, NFYC4, OsNF-YC4-3, NF-YC4-3
dpca4g289660.840	ERF domain protein 11 (ERF11);ERF domain protein 10 (ERF10);ethylene response factor 7 (ERF7);ethylene responsive element binding factor 4 (ERF4)	OsAP2-39, AP2-39, OsERF#077, OsERF077, OsERF77, AP2/EREBP#149, AP2/EREBP149, DLN121, OsDLN121;OsERF#053, OsERF053, OsERF53, AP2/EREBP#134, AP2/EREBP134, OsCRF2, OsCRF2a, OsCRF2b, CRF2, CRF2a, CRF2b;OsERF#054, OsERF054, OsERF54, AP2/EREBP#162, AP2/EREBP162, OsCRF3, CRF3;OsERF#085, OsERF085, OsERF85, AP2/EREBP#151, AP2/EREBP151, AP2/EREBP#062, AP2/EREBP62;OsERF#055, OsERF055, OsERF55, AP2/EREBP#146, AP2/EREBP146
dpca4g272400.840	TRANSPARENT TESTA 4 (TT4);Chalcone and stilbene synthase family protein;LESS ADHESIVE POLLEN 5 (LAP5)	OsPKS14, OsCHS14, CHS14;OsPKS16, OsCHS16, CHS16;CHS, OsPKS06, OsPKS6, PKS06, OsCHS6, CHS6;OsPKS07, PKS07, OsPKS7, OsCHS7, CHS7;OsPKS09, PKS09, OsPKS9, OsCHS9, CHS9
dpca4g305700.840	GTP cyclohydrolase II (GCH);DHBP synthase RibB-like alpha/beta domain;riboflavin biosynthesis protein, putative	OsRibA1, RibA1;OsRibA2, RibA2;OsRibA3
dpca4g290420.840	BTB-POZ and MATH domain 2 (BPM2);BTB-POZ and MATH domain 1 (BPM1);BPM3	OsMB16, MB16, OsMBTB21, MBTB21;OsMB6, MB6, OsMBTB7, MBTB7;OsMrBTB2;OsMB11, MB11, OsMBTB14, MBTB14
dpca4g276920.840	SWC2	
dpca4g322780.840	Protein kinase superfamily protein;EXCESS MICROSPOROCYTES1 (EMS1);phytosulfokin receptor 1 (PSKR1);phytosylfokine-alpha receptor 2 (PSKR2);BRI1 like (BRL1)	OsRLCK311;Msp1, OsMSP1, OsTMS15, TMS15;OsPSKR3, OsPSKR15, PSKR15
dpca4g295290.840	Ribosomal protein L1p/L10e family;PIGGYBACK1 (PGY1)	OsRPL10Ac1, OsL10a
dpca4g264230.840	Concanavalin A-like lectin protein kinase family protein;cysteine-rich RLK (RECEPTOR-like protein kinase) 41 (CRK41);cysteine-rich RLK (RECEPTOR-like protein kinase) 26 (CRK26)	
dpca4g268030.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein	
dpca4g276140.840	glycine-rich protein;FUNCTIONS IN: molecular_function unknown	
dpca4g285290.840	SCAMP family protein;secretory carrier 3 (SC3);Secretory carrier membrane protein (SCAMP) family protein	Scamp1, OsSCAMP1
dpca4g263040.840	origin recognition complex subunit 3 (ORC3)	OsORC3
dpca4g266890.840	RWP-RK domain-containing protein	OsRKD3;OsRKD5;OsRKD6
dpca4g297570.840	disease resistance family protein / LRR family protein;receptor like protein 13 (RLP13);receptor like protein 22 (RLP22)	OsRLP1
dpca4g324040.840	Arabidopsis protein of unknown function (DUF241)	
dpca4g262110.840	ARM repeat superfamily protein	OsSINE2;OsSINE1
dpca4g321320.840	disease resistance family protein / LRR family protein;receptor like protein 50 (RLP50);receptor like protein 32 (RLP32);receptor like protein 19 (RLP19)	
dpca4g261900.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein	
dpca4g307480.840	Sec23/Sec24 protein transport family protein;clone eighty-four (CEF)	Sec24a, OsSEC24A;Sec24c, OsSEC24C
dpca4g287150.840	5'-3' exoribonuclease 3 (XRN3);exoribonuclease 2 (XRN2);exoribonuclease 4 (XRN4)	OsXrn3, Xrn3;OsXrn4, Xrn4, OsEIN5;OsXrn4-L, Xrn4-L
dpca4g269930.840	HYPERSENSITIVE TO RED AND BLUE (HRB1);drought-induced 19 (DI19);Drought-responsive family protein	OsDi19-7;OsDi19-2
dpca4g272370.840	alpha/beta-Hydrolases superfamily protein	OsABH3;OsSG34
dpca4g288530.840	Protein kinase superfamily protein;Leucine-rich repeat transmembrane protein kinase	OsRLCK247;OsRLCK160, PTK6, OsPTK6;OsRLCK63;OsRLCK213
dpca4g328190.840	ESKIMO 1 (ESK1);TRICHOME BIREFRINGENCE-LIKE 28 (TBL28);TBL30;TRICHOME BIREFRINGENCE-LIKE 33 (TBL33)	OsTBL9, TBL9, OsXOAT3;OsTBL10, TBL10, OsXOAT4;OsTBL12, TBL12, OsXOAT1;OsTBL11, TBL11, OsXOAT2;OsTBL15, TBL15, OsXOAT6
dpca4g272840.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;DOWNY MILDEW RESISTANT 6 (DMR6);flavonol synthase 1 (FLS1)	2-ODD7, Os2-ODD7, Os2ODD7;FLS, 2-ODD2, Os2-ODD2, Os2ODD2, OsF3H, F3H, F3H2, OsF3H2, OsF3H03g, F3H03g, OsSAH1, SAH1, OsF3H1, F3H1, OsS5H1, S5H1, OsDMR6-1, DMR6-1;OsF3H-2, F3H-2, OsF3H2, FNS1, OsFNS1, OsSAH4, SAH4, OsF3H8, F3H8, OsS5H3, S5H3, OsDMR6-3, DMR6-3
dpca4g293240.840	tetraspanin8 (TET8);tetraspanin7 (TET7);tetraspanin9 (TET9);tetraspanin3 (TET3);tetraspanin11 (TET11)	OsTET11;OsTET12;OsSAP, SAP, OsTET13;OsTET10;OsTET7
dpca4g328110.840	ASL5;LOB domain-containing protein 11 (LBD11);LOB domain-containing protein 1 (LBD1);ASYMMETRIC LEAVES 2-like 9 (ASL9);LATERAL ORGAN BOUNDARIES (LOB)	OsLBD5-3, LBD5-3, OsLBD33;OsLBD12-1, OsLBD30, LBD30;OsLBD11-1, OsLBD34, LBD34;OsLBD1-8, LBD1-8, OsLBD12;OsLBD26
dpca4g295590.840	NADH-ubiquinone oxidoreductase-related	
dpca4g326590.840	EARLY FLOWERING 9 (ELF9)	OsRRM1-85
dpca4g311180.840	glycerol-3-phosphate acyltransferase 3 (GPAT3);glycerol-3-phosphate acyltransferase 2 (GPAT2);glycerol-3-phosphate acyltransferase 1 (GPAT1);glycerol-3-phosphate acyltransferase 6 (GPAT6)	GPAT;OsGPAT3
dpca4g280600.840	Leucine-rich repeat protein kinase family protein;EF-TU receptor (EFR)	OsRLCK65
dpca4g262340.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein	
dpca4g323800.840	Ubiquinol-cytochrome C reductase hinge protein	OsCR7, CR7
dpca4g267520.840	Tetratricopeptide repeat (TPR)-like superfamily protein;ORGANELLE TRANSCRIPT PROCESSING 82 (OTP82);ORGANELLE TRANSCRIPT PROCESSING 81 (OTP81)	OsDYW5
dpca4g325950.840	SUPPRESSORS OF MEC-8 AND UNC-52 2 (SMU2)	
dpca4g315280.840	SIP1;small and basic intrinsic protein 1A (SIP1A);small and basic intrinsic protein 2	OsSIP1;1, SIP1-1, OsSIP1, SIP1;OsSIP1;2, OsSTA98, OsSIP2, SIP2
dpca4g298560.840	SEPALLATA3 (SEP3);SEPALLATA 2 (SEP2);SEPALLATA1 (SEP1)	OsMADS7, OsMADS45, FDRMADS1, RMADS216, AGL6, M79, MADS45, Os MADS7, Os MADS45, OsMADS7/45;OsMADS24, MADS8, OsMADS8, OsMADS8/24;OsMADS1, LHS, lhs1, lhs, lhs2, op, nsr, MADS1, LHS1/OsMADS1, Lhs1, AFO, OsLHS1, OsLG3b, LG3b, qLGY3, LGY3, DLN80, OsDLN80, OLR, OsOLR, GW3p6, OsGW3p6, OsMADS1GW3p6, MADS1GW3p6, qLGY3/OsLG3b/GW3p6;OsMADS5, FDRMADS2
dpca4g294710.840	Pentatricopeptide repeat (PPR) superfamily protein;Tetratricopeptide repeat (TPR)-like superfamily protein;pigment defective 247 (PDE247)	
dpca4g299560.840	BTB-POZ and MATH domain 1 (BPM1);BTB-POZ and MATH domain 2 (BPM2);BPM3	OsBTB97;OsMBTB32;OsMBTB30;OsMBTB31;OsMBTB29
dpca4g292180.840	unknown protein	
dpca4g268950.840	wall associated kinase 5 (WAK5);wall-associated kinase 2 (WAK2);cell wall-associated kinase (WAK1);wall associated kinase 3 (WAK3);wall associated kinase 4 (WAK4)	OsWAK13;OsWAK63;OsWAK5;OsWAK80
dpca4g315830.840	Beta-glucosidase, GBA2 type family protein	
dpca4g269440.840	hipl2 protein precursor (HIPL2);catalytics	OsHIPL1
dpca4g301750.840	serine/threonine phosphatase 7 (PP7);hydrolases;Calcineurin-like metallo-phosphoesterase superfamily protein	OsPP103;OsPP74;OsPP56, OsPP2Ac-2, PP2Ac-2
dpca4g321820.840	Zinc finger (C3HC4-type RING finger) family protein	OsvWA10, vWA10;OsvWA1, vWA1;OsRFP, OsRING317, OsvWA14, vWA14
dpca4g263100.840	Tetratricopeptide repeat (TPR)-like superfamily protein;Pentatricopeptide repeat (PPR) superfamily protein;ORGANELLE TRANSCRIPT PROCESSING 80 (OTP80)	OsDYW5
dpca4g306850.840	ATL6;carbon/nitrogen insensitive 1 (CNI1);RING/U-box superfamily protein	OsRING295, OsC3HC4_074, C3HC4_074;OsATL101, OsRING304, RING304, OsC3HC4_082, C3HC4_082;OsC3HC4_023;OsRING342, OsC3HC4_062, C3HC4_062
dpca4g270320.840	Adenine nucleotide alpha hydrolases-like superfamily protein;FUNCTIONS IN: molecular_function unknown	OsUSP43;OsUSP44;OsUsp1, OsUSP31, USP31;OsUSP17, OsUSP3, USP3
dpca4g303490.840	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein;compromised recognition of TCV 1 (CRT1)	OsMORC6b;OsMORC6c, MORC6, OsMORC6;OsMORC6a
dpca4g320310.840	ATAF2;NAC domain containing protein 102 (NAC102);NAC domain containing protein 32 (NAC032);ATAF1	OsNAC5, NAC71, ONAC071, ONAC009, ONAC9, ONAC020, ONAC20, OnNAC5*, OnNAC5, OsNAC5/ONAC009;OsNAC6, ONAC048, NAC48, SNAC2, SNAC2/OsNAC6, OsNAC6/ONAC048, OsSNAC2, SNAC-2, OsSNAC-2, OsNAC2;ONAC088, ONAC88, OsNAC52, NAC52;OsNAC4, NAC68, ONAC068, OnNAC4*, OnNAC4, OsNAC4/ONAC068;ONAC010, ONAC10, OsSTA199, OsNAC3, NAC3
dpca4g305990.840	serine carboxypeptidase-like 45 (SCPL45);serine carboxypeptidase-like 46 (scpl46)	OsSCP63;OsSCP24
dpca4g295410.840	Protein of unknown function (DUF506) 	OsDUF50604;OsDUF50608;OsDUF50605;OsDUF50601
dpca4g295030.840	PLATZ transcription factor family protein	OsPLATZ12;OsPLATZ2;OsFL3, OsPLATZ1, PLATZ1;OsPLATZ9;OsPLATZ7
dpca4g287190.840	glucose-6-phosphate/phosphate translocator 2 (GPT2);glucose 6-phosphate/phosphate translocator 1 (GPT1);Nucleotide/sugar transporter family protein	OsGPT1, OsGPT2, GPT2;OsGPT2;OsGPT2-3
dpca4g279690.840	RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);NB-ARC domain-containing disease resistance protein;HOPZ-ACTIVATED RESISTANCE 1 (ZAR1);RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1)	OsPi304;OsRBLS1
dpca4g261880.840	RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);HOPZ-ACTIVATED RESISTANCE 1 (ZAR1);NB-ARC domain-containing disease resistance protein	OsRYMV3;Xa39, OsXa39, OsRGA5-L2, RGA5-L2, OsRGA5L2, RGA5L2
dpca4g266210.840	phragmoplast orienting kinesin 2 (POK2);phragmoplast orienting kinesin 1 (POK1);P-loop containing nucleoside triphosphate hydrolases superfamily protein	PAKRP1, OsKRP1, SIP18;SIP27
dpca4g269910.840	Calmodulin-binding protein	OsCBP60g-7;OsCBP60g-8;OsCOG3, OsCBP60g-4, CBP60g-4;CaMBP, OsCBP60g-5, CBP60g-5;OsCBP60g-1, OsSARDL, SARDL
dpca4g283170.840	phloem protein 2-B8 (PP2-B8);phloem protein 2-B15 (PP2-B15);phloem protein 2-B11 (PP2-B11);phloem protein 2-B10 (PP2-B10);phloem protein 2-B2 (PP2-B2)	OsFbox407, Fbox407, Os_F0406, F0406, OsFBX261, FBX261;OsFbox115, Os_F0639, OsFBX65, FBX65;OsFbox120, Os_F0441, OsFBX70, FBX70;OsFbox640, Fbox640, Os_F0395, F0395, OsFBX438, FBX438;OsFbox639, Os_F0382, OsFBX437, FBX437
dpca4g327790.840	lipid transfer protein 1 (LP1);lipid transfer protein 3 (LTP3);lipid transfer protein 4 (LTP4);lipid transfer protein (LTP)	OsLTP1.18, OsLTP1, nsLTP1, a15, OsLtpI.18, LTPC2, OsLTPC2;OsLTP1.14, OsLtpI.14;OsLTP5;Ltp1, RLTP1;OsLTP1.17, b1, LTP2, OsLtpI.17
dpca4g295490.840	Cytochrome C1 family	CytC1-1
dpca4g261380.840	xylulose kinase-2 (XK-2);homolog of yeast ergosterol28 (ERG28)	
dpca4g272460.840	Protein of unknown function (DUF594);unknown protein	
dpca4g281590.840	uclacyanin 1 (UCC1);Cupredoxin superfamily protein	OsUCL24;OsUCL25;OsUCL26;OsUCL27;OsUCL33
dpca4g293970.840	Endomembrane protein 70 protein family;transmembrane nine 7 (TMN7)	
dpca4g270600.840	binding	
dpca4g265500.840	LIM domain-containing protein;DA1 (DA1)	OsHDR12;OsHDR3.1
dpca4g276890.840	vesicle-associated membrane protein 714 (VAMP714);vesicle-associated membrane protein 713 (VAMP713);vesicle-associated membrane protein 711 (VAMP711);vesicle-associated membrane protein 712 (VAMP712)	OsVAMP714;OsVAMP7111;OsVAMP7112
dpca4g305520.840	Protein of unknown function (DUF1637)	
dpca4g323880.840	VIRE2-interacting protein 1 (VIP1);Basic-leucine zipper (bZIP) transcription factor family protein	OsbZIP84, BZIP84;OsbZIP61;OsbZIP36
dpca4g269250.840	XIK	OsSTA158, STA158;OsMyoXIE, OsMyoXIE-1, OsMyoXIE-2, OsMyoXIE-3
dpca4g325190.840	ABERRANT LATERAL ROOT FORMATION 5 (ALF5);MATE efflux family protein	
dpca4g312440.840	Glycosyl hydrolase family protein with chitinase insertion domain	
dpca4g309990.840	DONGLE (DGL);alpha/beta-Hydrolases superfamily protein	OsPLA1-Ialpha1;OsPLA1-Ialpha3
dpca4g299360.840	WRKY DNA-binding protein 3 (WRKY3);TRANSPARENT TESTA GLABRA 2 (TTG2);WRKY DNA-binding protein 4 (WRKY4)	OsWRKY57;OsWRKY87, OsSUSIBA2-like;OsWRKY96;OsWRKY81, OsWRKY33;OsWRKY35
dpca4g281330.840	receptor like protein 7 (RLP7);receptor like protein 35 (RLP35);receptor like protein 50 (RLP50)	
dpca4g325310.840	late embryogenesis abundant protein-related / LEA protein-related;Late embryogenesis abundant (LEA) protein-related	
dpca4g277300.840	cytochrome P450, family 71, subfamily A, polypeptide 25 (CYP71A25);cytochrome P450, family 71, subfamily B, polypeptide 34 (CYP71B34);cytochrome P450, family 71, subfamily B, polypeptide 37 (CYP71B37);cytochrome P450, family 71, subfamily A, polypeptide 26 (CYP71A26);cytochrome P450, family 71, subfamily B, polypeptide 10 (CYP71B10)	OsCYP71C3;OsCYP71C6;OsCYP71C2;OsCYP71C16, OsCYP71C7, CYP71C7;OsCYP71C5
dpca4g294740.840	AT-hook motif nuclear-localized protein 20 (AHL20);AT-hook motif nuclear-localized protein 19 (AHL19);GIANT KILLER (GIK);Predicted AT-hook DNA-binding family protein;SUPPRESSOR OF PHYB-4#3 (SOB3)	OsAHL17, AHL, OsAHL20, AHL20;OsPTC2, OsAHL4, AHL4, OsAHL5, AHL5;AHL2, OsAHL2, OsAHL3, AHL3;OsAHL9, OsAHL8, AHL8;OsAHL7
dpca4g273290.840	ERECTA (ER);ERECTA-like 1 (ERL1);ERECTA-like 2 (ERL2)	OsRLCK204, OsER1, ER1;CYP714C2;OsSIK1, OsER2, ER2, OsERL, ERL;OsCYP714B1;eui1, GA16, 17ox, CYP714D1, EUI, CYP714D1/EUI, OsEUI, LG5, OsLG5
dpca4g262490.840	methyl-CPG-binding domain 10 (MBD10);methyl-CPG-binding domain 11 (MBD11)	OsMeCP, MeCP, OsMBD707
dpca4g286500.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);HOPZ-ACTIVATED RESISTANCE 1 (ZAR1);NB-ARC domain-containing disease resistance protein	ORK1, OsRLCK246, RLCK246;OsNLS1
dpca4g287410.840	phosphomannomutase (PMM)	OsPMM
dpca4g304220.840	RING domain ligase2 (RGLG2)	OsRING89, OsvWA26, vWA26, OsRGLG6, RGLG6;OsRING84, OsvWA20, vWA20, OsRGLG5, RGLG5;OsRFP, OsRING86, OsvWA2, vWA2, OsRGLG1, RGLG1
dpca4g267320.840	unknown protein	OsDLN187
dpca4g325520.840	Tetratricopeptide repeat (TPR)-like superfamily protein;Pentatricopeptide repeat (PPR) superfamily protein	Rf4, Rf-4, PPR782a, PPR9, PPR3;PPR794, PPR6, PPR6-794, PPR5;Rf6
dpca4g325980.840	TRAUCO (TRO)	OsASHL2;OsASHL1;OsASHL3
dpca4g316530.840	apyrase 2 (APY2);apyrase 1 (APY1);GDA1/CD39 nucleoside phosphatase family protein	OsAPY9;OsAPY7;OsAPY6;OsAPY8
dpca4g266720.840	Protein of unknown function (DUF620)	
dpca4g308610.840	haloacid dehalogenase-like hydrolase family protein	OsDEP
dpca4g275320.840	PLATZ transcription factor family protein	OsPLATZ2;OsFL3, OsPLATZ1, PLATZ1;OsPLATZ12;OsPLATZ9;OsPLATZ7
dpca4g312810.840	Leucine-rich repeat protein kinase family protein	OsMRLK61;OsRLCK266, OsSIRK1, SIRK1, OsMRLK60, MRLK60;OsD305, OsMRLK62, MRLK62, OsMRLP14, MRLP14;OsMRLK53;OsMRLK52
dpca4g270080.840	Peroxidase superfamily protein	OsYPD1
dpca4g290230.840	disease resistance family protein / LRR family protein;receptor like protein 46 (RLP46);receptor like protein 50 (RLP50)	
dpca4g276560.840	UDP-Glycosyltransferase superfamily protein	OsUGT91C1, EUGT11, OsEUGT11;UGT
dpca4g283410.840	cytochrome P450, family 87, subfamily A, polypeptide 6 (CYP89A6);Cytochrome P450 superfamily protein;cytochrome P450, family 89, subfamily A, polypeptide 5 (CYP89A5);cytochrome P450, family 87, subfamily A, polypeptide 7 (CYP89A7);cytochrome P450, family 89, subfamily A, polypeptide 2 (CYP89A2)	
dpca4g272850.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;DOWNY MILDEW RESISTANT 6 (DMR6)	2-ODD7, Os2-ODD7, Os2ODD7;FLS, 2-ODD2, Os2-ODD2, Os2ODD2, OsF3H, F3H, F3H2, OsF3H2, OsF3H03g, F3H03g, OsSAH1, SAH1, OsF3H1, F3H1, OsS5H1, S5H1, OsDMR6-1, DMR6-1;OsS3H, 2-ODD1, Os2-ODD1, 2ODD1, Os2ODD1, OsSAH3, SAH3, OsS3H/OsSAH3, OsS5H1, S5H1
dpca4g304780.840	RNA-binding (RRM/RBD/RNP motifs) family protein	
dpca4g269680.840	Transmembrane protein 97, predicted	
dpca4g285470.840	Ribosomal protein S3 family protein	
dpca4g297360.840	unknown protein	
dpca4g293160.840	XB3 ortholog 2 in Arabidopsis thaliana (XBAT32);XB3 ortholog 3 in Arabidopsis thaliana (XBAT33);XB3 ortholog 1 in Arabidopsis thaliana (XBAT31)	XBOS35, OsRING350, RING350;XBOS32, OsRING345, RING345
dpca4g276720.840	Protein of unknown function (DUF789)	
dpca4g265670.840	RESPONSIVE TO DESSICATION 22 (RD22);unknown seed protein like 1 (USPL1);JP630;polygalacturonase 1 (PG1);polygalacturonase 2 (PG2)	OsRAFTIN1, BURP13, OsBURP13, Os RAFTIN1;RD22, OsBURP03, OsBURP3;OsBURP05, OsBURP5;OsBURP17
dpca4g328020.840	cation/hydrogen exchanger 15 (CHX15)	OsCHX06, CHX06, OsCHX6, OsCHX15, CHX15;OsCHX07, CHX07, OsCHX7, OsCHX13, CHX13;OsCHX08, CHX08, OsCHX8, OsCHX10, CHX10
dpca4g327190.840	WRINKLED 1 (WRI1);AINTEGUMENTA-like 5 (AIL5);Integrase-type DNA-binding superfamily protein	AP2/EREBP155, AP2/EREBP#155, OsWRI1-2, OsWRI1b, WRI1b;AP2/EREBP131, AP2/EREBP#131, OsWRI1-1, OsWRI1a, WRI1a;OsPLT7, AP2/EREBP#088, AP2/EREBP88;OsPLT1, AP2/EREBP#044, AP2/EREBP44, AINTEGUMENTA, OsAINTEGUMENTA;OsPLT3, AP2/EREBP#018, AP2/EREBP18, BBM2, OsBBM2, OsPLT2, PLT2
dpca4g265150.840	ankyrin repeat family protein	OsTPR211;OsTPR212;OsTPR046, TPR046, OsTPR46;OsANK2, OsTPR047, TPR047, OsTPR47, TPR47;OsTPR171
dpca4g275560.840	unknown protein	
dpca4g320890.840	myb domain protein 4 (MYB4);myb domain protein 3 (MYB3);myb domain protein 6 (MYB6);myb domain protein 7 (MYB7);myb domain protein 32 (MYB32)	OsMyb1, OSMYB1, R2R3-MYB, OsDLN141, DLN141, Os2R_MYB55, 2R_MYB55, MYB2-64, OsMYB2-64;R2R3-MYB, OsDLN31, MYB3, OsMYB22, MYB22, Os2R_MYB18, 2R_MYB18, MYB2-20, OsMYB2-20;R2R3-MYB, OsDLN231, OsMYB108, MYB108, OsMYB31, MYB31, Os2R_MYB86, Os2R_MYB86, 2R_MYB86, MYB2-103, OsMYB2-103;R2R3-MYB, OsDLN254, OsMYB2, Os2R_MYB94, 2R_MYB94, MYB2-113, OsMYB2-113;R2R3-MYB, OsGL1A, DLN218, OsDLN218, OsMYB102, MYB102, Os2R_MYB81, 2R_MYB81, MYB2-97, OsMYB2-97, OsMYB7, MYB7
dpca4g271630.840	Thioredoxin superfamily protein	OsGRX29;OsGRX7;OsGRX28;OsGRX4, OsGrx_C7, Grx_C7
dpca4g313240.840	AZA-GUANINE RESISTANT2 (AZG2);AZA-guanine resistant1 (AZG1)	
dpca4g326580.840	dual specificity protein phosphatase-related	OsPP118;OsPP125
dpca4g293090.840	myb domain protein 36 (MYB36);myb domain protein 68 (MYB68);myb domain protein 84 (MYB84);myb domain protein 87 (MYB87);REGULATOR OF AXILLARY MERISTEMS 2 (RAX2)	OsMYB36a, Os2R_MYB75, 2R_MYB75, MYB2-90, OsMYB2-90;OsMYB30, MYB30, Os2R_MYB84, MYB2-101, OsMYB2-101;OsMYB2-35;OsMYB36c, Os2R_MYB42, 2R_MYB42, MYB2-47, OsMYB2-47;OsMYB55, OsMYB-2, MYB55, MYB-2, OsPL, Os2R_MYB60, 2R_MYB60, MYB2-70, OsMYB2-70
dpca4g264500.840	TESMIN/TSO1-like CXC 2 (TCX2);CHINESE FOR 'UGLY' (TSO1)	OsCXC2
dpca4g285530.840	sigma factor A (SIGA);RNApolymerase sigma subunit 2 (SIG2);RNApolymerase sigma-subunit F (SIGF);sigma factor 4 (SIG4)	OsSIG1, SIG1, Os-SigA, OsSigA, Os Sig1, SIGA;OsSIG6, OsSig6;OsSIG2B;OsSIG2A, OsSig2A
dpca4g264860.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);NB-ARC domain-containing disease resistance protein	Pik-m, Pi-m, Pi-km, Pikm, Pi m, Pikm1-TS, Pikm2-TS, Pi-km1, Pi-km2;OsRPM1, RPM-1
dpca4g275270.840	KCBP-interacting protein kinase (KIPK);Protein kinase superfamily protein	OsAGC24;OsAGC16;G11A, OsAGC13;OsAGC6
dpca4g294850.840	C2H2 and C2HC zinc fingers superfamily protein;sensitive to proton rhizotoxicity 1 (STOP1);DEFECTIVELY ORGANIZED TRIBUTARIES 5 (DOT5)	OsZOS8-14;OsZOS4-04;OsbHLH033, bHLH033, bHLH33, OsZFP, ZFP, OsZOS1-18, ZOS1-18, ART1B, OsART1B
dpca4g287260.840	RmlC-like cupins superfamily protein;germin-like protein 2 (GER2);germin-like protein 9 (GLP9)	OsGLP8-5, OsCDP8.5, CDP8.5;OsGLP8-10, OsRGLP2, RGLP2, OsCDP8.10, CDP8.10;OsGLP8-9, OsCDP8.9, CDP8.9;OsGLP8-7, GLP8-7, OsGER6, OsRGLP2, RGLP2, OsCDP8.7, CDP8.7;OsGLP8-8, OsCDP8.8, CDP8.8
dpca4g299450.840	embryo defective 1507 (emb1507);U5 small nuclear ribonucleoprotein helicase	
dpca4g263490.840	NAD(P)-linked oxidoreductase superfamily protein;ATB2	OsAKR, AKR, OsAKR3, AKR3;OsARK4;OsAKR3, AKR3
