dpca0g000240.841	RING/U-box superfamily protein;RING-H2 finger A3A (RHA3A);ATL8;RING-H2 finger A3B (RHA3B)	OsRING287;OsATL32, OsRING329, RING329;OsRING61;OsRING390;OsLTP1.13, OsLtpI.13
dpca3g172360.841	nitrate transporter 1.5 (NRT1.5);NITRATE TRANSPORTER 1.8 (NRT1.8);Major facilitator superfamily protein;peptide transporter 1 (PTR1)	OsNRT1.5B;OsNRT1.5A, OsNPF7.9, NPF7.9
dpca3g176800.841	glutathione peroxidase 6 (GPX6);glutathione peroxidase 7 (GPX7);glutathione peroxidase 1 (GPX1);glutathione peroxidase 2 (GPX2);glutathione peroxidase 5 (GPX5)	OsGpx3, GPX3, OsGPx03;OsGpx1, GPX1, OsGPx01, OsGPX1;OsGpx4, GPX4, OsGPx04, OsGPX4
dpca3g234270.841	galacturonic acid kinase (GalAK)	GalK2
dpca3g170160.841	nuclear pore anchor (NUA)	OsTPR
dpca3g221910.841	FLOWERING LOCUS T (FT);TWIN SISTER OF FT (TSF);PEBP (phosphatidylethanolamine-binding protein) family protein;TERMINAL FLOWER 1 (TFL1)	FT-L 6, OsFTL6, FT-L6;FT-L 5, OsFTL5, FT-L5;OsFTL11;FT-L 7, OsFTL7;Hd3a, FT, qHD3(t)*, FT-L 2, OsFTL2, FT-L2, FTL2, OsHd3a
dpca3g222350.841	homolog of carrot EP3-3 chitinase (EP3);Chitinase family protein	Cht4(t)*(Chi4), Chi4, Cht4, OsChia2b, Chi-4, CHIT2, OsCHIT2, PR3, OsPR3;Cht5, OsChia4a, OsChitIVa, Chia4a, ChitIVa, CHIT3, OsCHIT3;Cht6;Cht10
dpca3g187170.841	glutathione S-transferase zeta 1 (GSTZ1);glutathione S-transferase (class zeta) 2 (GSTZ2)	OsGSTZ3;OsGSTZ4;OsGSTZ1, GSTZ-1
dpca3g186060.841	Galactose oxidase/kelch repeat superfamily protein	OsFbox098, OsFbox98, Os_F0174, OsFBK9, FBK9;OsFbox547, Os_F0119, OsFBK21, FBK21;OsFbox129, Os_F0178, OsFBK11, FBK11;OsFbox553, Os_F0250, OsFBK23, FBK23
dpca3g201940.841	embryo defective 1865 (EMB1865);CRS1 / YhbY (CRM) domain-containing protein;CRM family member 3B (CFM3B);CRM family member 2 (CFM2)	OsCRS1;OsCFM3
dpca3g175570.841	isoprenoid F (ISPF);Homeodomain-like superfamily protein	MYB;OsMCS, IspF, OsIspF, OsMDS, MDS
dpca3g175780.841	C-repeat/DRE binding factor 2 (CBF2);dehydration response element B1A (DREB1A);C-repeat/DRE binding factor 1 (CBF1);C-repeat-binding factor 4 (CBF4);DWARF AND DELAYED FLOWERING 2 (ddf2)	OsDREB1G, OsERF025, OsERF#025, OsERF25, ERF25, AP2/EREBP#138, AP2/EREBP138, OsDREB1I;OsDREB1E, OsERF030, OsERF#030, OsERF30, ERF30, AP2/EREBP#160, AP2/EREBP160, OsDREB1-1;OsDREB1C, CBF1, ERF26, OsERF026, OsERF#026, OsERF26, AP2/EREBP#098, AP2/EREBP98, OsCBF2, CBF2;OsERF#027, OsERF027, OsERF27, ERF27, AP2/EREBP#081, AP2/EREBP81, OsDREB1F;OsDREB1A, Os DREB1A, CBF3, OsCBF3, OsDREB1A/OsCBF3, ERF24, OsERF24, OsERF024, OsERF#024, AP2/EREBP#114, AP2/EREBP114, OsDREBL
dpca3g184210.841	Cellulase (glycosyl hydrolase family 5) protein	OsLSSR1
dpca3g183410.841	GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP39;OsGELP38;OsGELP88;OsGELP111;OsGELP6
dpca3g217590.841	Protein of unknown function (DUF1644)	OsSIDP301
dpca3g166370.841	Transmembrane amino acid transporter family protein	OsATL9;OsATL11, OsAux/LAX1, OSLAX1;OsATL10
dpca3g218010.841	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process, folic acid and derivative biosynthetic process;alpha/beta-Hydrolases superfamily protein;CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645)	
dpca3g174610.841	Acyl-CoA N-acyltransferases (NAT) superfamily protein;MEIOTIC CONTROL OF CROSSOVERS1 (MCC1)	
dpca3g239210.841	squamosa promoter binding protein-like 8 (SPL8);Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein;squamosa promoter-binding protein-like 12 (SPL12)	SPL8, OsSPL8, OsLG1, GLR2, OsGLR2;OsSPL10, SPL10, OsSST, SST/OsSPL10;OsSPL7;SPL16, OsSPL16, SLP1, OsSLP1, qGW8, OsGW8;OsSPL12, DLN176, OsDLN176
dpca3g203430.841	maternal effect embryo arrest 62 (MEE62);Leucine-rich repeat protein kinase family protein;EXCESS MICROSPOROCYTES1 (EMS1)	Msp1, OsMSP1, OsTMS15, TMS15
dpca3g189960.841	Ubiquinol-cytochrome C reductase hinge protein	OsCR7, CR7
dpca3g218120.841	UDP-glucosyl transferase 85A5 (UGT85A5);UGT85A1;UDP-glucosyl transferase 85A2 (UGT85A2);UDP-glucosyl transferase 85A3 (UGT85A3)	
dpca3g184770.841	POSTMEIOTIC SEGREGATION 1 (PMS1);MUTL-homologue 1 (MLH1)	OsPMS1, OsPMS2;OsMLH1
dpca3g191890.841	NAD(P)-linked oxidoreductase superfamily protein	OsAKR3, AKR3;OsKOB1, OsAKR3, AKR3
dpca3g169830.841	phosphoenolpyruvate carboxylase kinase 1 (PPCK1);phosphoenolpyruvate carboxylase-related kinase 2 (PEPKR2);calcium-dependent protein kinase 27 (CPK27);calcium-dependent protein kinase 19 (CDPK19)	OsPPCK1;OsPPCK2, OsPPCK2L, OsPPCK2S;OsCDPK29, OsCPK29;OsPEPRK2
dpca3g188490.841	ABC transporter family protein;P-glycoprotein 17 (PGP17);P-glycoprotein 16 (PGP16)	OsABCB9, OsPGP9, OsISC33;OsABCB15, ABCB15, OsPGP15, OsMDR1, OsMDR2, MDR2, OsSTA125;OsABCB7, ABCB7, OsPGP7, OsMDR17;OsABCB14, ABCB14, OsPGP14, OsMDR13, OsABCB14_1, OsABCB14_2
dpca3g171270.841	unknown protein	
dpca3g178140.841	homeobox 7 (HB-7);homeobox protein 5 (HB5);homeobox 12 (HB-12)	Oshox24, OsHox24, OsSLI1, OsHDZ6, OsHDZIP6, HDZ6, HDZIP6;Oshox22, OsHox22, OsHDZ14, OsHDZIP14, HDZ14, HDZIP14;Oshox6, OsHox6, OsHDZ33, OsHDZIP33, HDZ33, HDZIP33;Oshox20, OsHox20, OsHDZ28, OsHDZIP28, HDZ28, HDZIP28;Oshox4, OsHox4, OsHDZ31, OsHDZIP31, HDZ31, HDZIP31
dpca3g175540.841	brassinosteroid-responsive RING-H2 (BRH1);RING/U-box superfamily protein	OsRING327, OsC3HC4_020, C3HC4_020;OsRING328
dpca3g221310.841	peptidemethionine sulfoxide reductase 2 (PMSR2);peptide met sulfoxide reductase 4 (PMSR4);peptidemethionine sulfoxide reductase 1 (PMSR1);peptidemethionine sulfoxide reductase 3 (PMSR3)	OsMSRA2.1;OsMSRA2.2;OsMSRA4, OsMSRA4.1, MSRA4.1
dpca3g166010.841	AT5MAT;HXXXD-type acyl-transferase family protein	OsMaT-2
dpca3g171950.841	Eukaryotic aspartyl protease family protein	
dpca3g218030.841	ATL6;carbon/nitrogen insensitive 1 (CNI1);RING/U-box superfamily protein	OsRING298, OsC3HC4_042, C3HC4_042;OsRING297, OsC3HC4_016, C3HC4_016;OsATL101, OsRING304, RING304, OsC3HC4_082, C3HC4_082;OsC3HC4_023
dpca3g210590.841	Pentatricopeptide repeat (PPR) superfamily protein	
dpca3g180560.841	lysine decarboxylase family protein;LONELY GUY 1 (LOG1);Putative lysine decarboxylase family protein	OsLOGL2;LOGL6, OsLOGL6, An-2;OsLOGL10;OsLOGL3;OsLOG1, LOG, Log, log, OsLOG
dpca3g238290.841	Voltage-gated chloride channel family protein;chloride channel C (CLC-C);chloride channel B (CLC-B);chloride channel A (CLC-A)	OsCBSCLC5, OsCLC5, CLC5;OsCBSCLC6, OsCBSCLC6a, OsCBSCLC6b, OsCLC6, CLC6;CBSCLC3, OsCBSCLC3, OsCBSCLC3a, OsCBSCLC3b, OsCLC1, OsCLC-1, OsCLC2, OsCLC-2, CLC-2, OsCLC3, CLC3
dpca3g210690.841	Phosphoenolpyruvate carboxylase family protein	
dpca3g216770.841	MLO1;MILDEW RESISTANCE LOCUS O 15 (MLO15);MILDEW RESISTANCE LOCUS O 13 (MLO13)	OsMLO5, MLO5;OsMLO5, OsMLO2;OsMLO8, MLO8;OsMLO12, MLO12;OsMLO4, OsMLO1, MLO1
dpca3g174710.841	ubiquitin-specific protease 21 (UBP21);ubiquitin-specific protease 20 (UBP20);ubiquitin-specific protease 23 (UBP23);ubiquitin-specific protease 25 (UBP25)	OsUBP8, OsUBP20, UBP20;OsBIP110, BIP110, OsUBP7-4, UBP7-4, OsUBP28, UBP28;OsUBP7-2, OsUBP23, UBP23
dpca3g178090.841	YELLOW STRIPE like 3 (YSL3)	
dpca3g176720.841	U-box domain-containing protein kinase family protein	OsPUB55, PUB55, OsRLCK81, OsPUB55, PUB55;OsPUB53, PUB53, OsRLCK305, OsMed2_1, Med2_1, OsPUB53, PUB53
dpca3g172910.841	eukaryotic translation initiation factor 3K (EIF3K)	eIF-3k, OseIF3k
dpca3g234670.841	zinc transporter 1 precursor (ZIP1);zinc transporter 5 precursor (ZIP5);zinc transporter 3 precursor (ZIP3);iron regulated transporter 3 (IRT3)	OsZIP3;OsZIP4;OsZIP5, OsZIP8, ZIP8, OsZIP9;OsZIP8, OsZIP1, ZIP1, OsZIP13, ZIP13
dpca3g179390.841	GRAM domain-containing protein / ABA-responsive protein-related;GRAM domain family protein	OsABAR1
dpca3g226710.841	ferredoxin/thioredoxin reductase subunit A (variable subunit) 2 (FTRA2);ferredoxin/thioredoxin reductase subunit A (variable subunit) 1 (FTRA1)	
dpca3g210980.841	Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase	
dpca3g165970.841	zinc induced facilitator-like 1 (ZIFL1)	OsZIFL5, OsTOM2, TOM2;OsZIFL10, Os-mfs2, mfs2;OsTOM1, ZIFL4, OsZIFL4
dpca3g235890.841	polyamine oxidase 2 (PAO2);polyamine oxidase 3 (PAO3);polyamine oxidase 4 (PAO4)	OsPAO3, OsAO3, AO3;OsPAO4, OsAO1, AO1;OsPAO5, OsAO2, AO2
dpca3g166710.841	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein	OsCYP21-4, OsCYP-19, OsCYP21-2a, OsCYP21-2b, OsCYP21-2c;OsCYP71, OsWD40-164, OsCYP-22, OsCYP71a, OsCYP71b
dpca3g180490.841	plasma membrane intrinsic protein 2 (PIP2B);plasma membrane intrinsic protein 2A (PIP2A);plasma membrane intrinsic protein 2	OsPIP2;2, PIP2-2, OsPIP2-3;OsPIP2;3, PIP2-3, OsPIP2-2;OsPIP2;5, PIP2-5;OsPIP2;4, PIP2.4, PIP2-4, OsPIP2-4
dpca3g170120.841	DegP protease 9 (DegP9);DEGP protease 2 (DEGP2);DegP protease 10 (DegP10);DegP protease 3 (DegP3)	OsDegp3, DEGP3, OsDeg9.1;OsDegp10, DEGP10, OsDeg9.2;OsDegp6, DEGP6, OsDeg2;OsDegp7, DEGP7, OsDeg10, DEPG10, OsDEPG10
dpca3g190940.841	cell wall invertase 2 (CWINV2)	OSCIN1, OsCIN1;gif1, CIN2, OsCIN2, OsGIF1, WB1, OsWB1, GIF1/OsCIN2;OSINV4, OsINV4, INV4, OsCIN3;OsCIN4
dpca3g203840.841	aspartate aminotransferase 1 (ASP1);aspartate aminotransferase 3 (ASP3);aspartate aminotransferase 2 (ASP2);aspartate aminotransferase 4 (ASP4)	OsAAT3;AST, OsAAT1
dpca3g233070.841	NDR1/HIN1-like 8 (NHL8)	OsRING448
dpca3g183310.841	FAR1-related sequence 5 (FRS5);FAR1-related sequence 10 (FRS10)	OsDG2
dpca3g176100.841	Homeodomain-like superfamily protein	OsMFS2, MOF1, OsMOF1;OsMPH1, MPH1, OsMYB45, DLN171, OsDLN171, OsMYB-R1, MYB-R1, CRPG17, OsCRPG17;OsDLN52;OsDLN168
dpca3g207450.841		OsPijx;OsPi304;Xo2, OsXo2
dpca3g163680.841	U-box domain-containing protein kinase family protein	OsPUB62, PUB62, OsRLCK91, OsPUB62, PUB62;OsPUB52, PUB52, OsRLCK280, OsUSP33, USP33, OsPUB52, PUB52;OsPUB54, PUB54, OsRLCK306, OsPUB54, PUB54;OsPUB56, PUB56, OsRLCK281, OsUSP34, USP34, OsPUB56, PUB56
dpca3g241140.841	Major facilitator superfamily protein;polyol/monosaccharide transporter 5 (PMT5);polyol/monosaccharide transporter 2 (PMT2);polyol/monosaccharide transporter 1 (PMT1)	OsPLT8;OsPLT9;OsPLT4;OsPLT5;OsPLT7
dpca3g236580.841	ubiquitin 11 (UBQ11)	rubi3, UBQ3;Ubi1;rubq2, rub1, Ubq1, Rubq1, UBQ10
dpca3g168560.841	alpha-amylase-like (AMY1);alpha-amylase-like 2 (AMY2);alpha-amylase-like 3 (AMY3)	Amy1A/C*(RAmy1A/C), alpha Amy7, AMY1.1, Amy1A, RAmy1A/C, Amy1A/C*, Amy1, Amy1A_C, OsAmy1A, alphaAmy7-C, RAmy1A, AmyI-1, OsAmyI-1, OsRamy1A, RAmy1A;Amy1A/C*(RAmy1A/C), alpha Amy10, Amy1C, RAmy1A/C, Amy1A/C*, Amy3, RAmy1C, OsAmy1C, alphaAmy10-C, OsRAmy3A, RAmy3A;Amy2A*(RAmy2A), AMY1.5, AMYC2, RAmy2A, Amy4, Amy2A;Amy3D/E*(RAmy3D/E), alpha Amy3, AmyII-4, AMY1.3, Amy3D, Amy3D/E*, RAmy3D/E, Amy3D_E, Amy8, aAmy3, RAmy3D, OsAmy3D, alphaAmy3, OsRamy3D;Amy3A/B/C*(RAmy3A/B/C), AmyII-6, AMY1.7, Amy3C, RAmy3A/B/C, Amy3A/B/C*, Amy7, AMY3B, RAmy3C, OsAmy3B
dpca3g223090.841	glyoxal oxidase-related protein	OsSTA27
dpca3g174410.841	oligopeptide transporter 4 (OPT4);oligopeptide transporter 2 (OPT2);oligopeptide transporter (OPT3);oligopeptide transporter 7 (OPT7);oligopeptide transporter 8 (OPT8)	OsOPT6;OsOPT8;OsOPT2;OsOPT4
dpca3g175320.841	CONTAINS InterPro DOMAIN/s: Nucleoporin protein Ndc1-Nup (InterPro:IPR019049)	
dpca3g217910.841	carboxyesterase 13 (CXE13);alpha/beta-Hydrolases superfamily protein;CXE12	
dpca3g213160.841	Calcineurin-like metallo-phosphoesterase superfamily protein	
dpca3g239420.841	BTB-POZ and MATH domain 1 (BPM1);BTB-POZ and MATH domain 2 (BPM2)	OsMB6, MB6, OsMBTB7, MBTB7;OsMB24, MB24, OsMBTB43, MBTB43;OsMB16, MB16, OsMBTB21, MBTB21;OsMB5, MB5, OsMB5a, OsMB5b, OsMBTB3, MBTB3
dpca3g238780.841	Protein of unknown function (DUF579)	CDC2;CDC3;OsGXMT1
dpca3g180270.841	Protein of unknown function (DUF2296)	
dpca3g178050.841	CONTAINS InterPro DOMAIN/s: Endoribonuclease XendoU (InterPro:IPR018998);EXPRESSED IN: 23 plant structures	
dpca3g234740.841	MATE efflux family protein;detoxifying efflux carrier 35 (DTX35)	OsMATE34;OsMATE7;OsMATE16
dpca3g214150.841	Aluminium activated malate transporter family protein;aluminum-activated malate transporter 1 (ALMT1)	OsALMT1;OsALMT7, ALMT7;OsALMT8;OsALMT9, OsALMT2;OsALMT2
dpca3g178420.841	acyl-activating enzyme 18 (AAE18);acyl-activating enzyme 17 (AAE17)	
dpca3g237800.841	shikimate kinase 1 (SK1);shikimate kinase 2 (SK2)	OsSK3;OsSK1;OsSK2
dpca3g187580.841	homolog of yeast CDT1 A (CDT1A);homolog of yeast CDT1 B homolog of yeast CDT1 B (CDT1B)	
dpca3g201550.841	RING/U-box superfamily protein	OsRING265;OsRING266;OsRING267;OsRING196
dpca3g190480.841	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;azelaic acid induced 1 (AZI1)	OsHyPRP14, HyP/GRP14;OsHyPRP15, HyP/GRP15, OsHyPRP36, HyPRP36;OsHyPRP09, HyP/GRP09, OsHyPRP9, HyP/GRP9, OsHyPRP29, HyPRP29;OsHyPRP04, HyP/GRP04, OsHyPRP4, HyP/GRP4;OsHyPRP10, HyP/GRP10, OsHyPRP30, HyPRP30
dpca3g223920.841	Plant protein of unknown function (DUF869);FUNCTIONS IN: molecular_function unknown	
dpca3g230060.841	Mechanosensitive ion channel family protein;mechanosensitive channel of small conductance-like 5 (MSL5);mechanosensitive channel of small conductance-like 4 (MSL4);mechanosensitive channel of small conductance-like 6 (MSL6)	
dpca3g169130.841	EXORDIUM (EXO);EXORDIUM like 2 (EXL2);PHOSPHATE-INDUCED 1 (PHI-1);EXORDIUM like 4 (EXL4);EXORDIUM like 3 (EXL3)	
dpca3g177940.841	SU(VAR)3-9 homolog 5 (SUVH5)	OsSET20, SET20, OsSDG703, SDG703, OsSUVH5, SUVH5, OsPHS1;OsSET35, SDG727, OsSUVH6, OsSDG727;OsSET30, SDG710, OsSUVH10, DLN209, OsDLN209, OsSDG710;OsSET22, SDG728, OsSUVH8, OsSDG728
dpca3g218020.841	Tetratricopeptide repeat (TPR)-like superfamily protein;Pentatricopeptide repeat (PPR) superfamily protein	OsPLS28
dpca3g166130.841	nudix hydrolase homolog 3 (NUDT3)	OsNUDX2, OsNUDX3, NUDX3
dpca3g169230.841	translocon at the outer membrane of chloroplasts 64-V (TOC64-V);translocon at the outer membrane of chloroplasts 64-III (TOC64-III);amidase 1 (AMI1)	OsOM64;OsTOC64;OsAMI1, AMI1;OsAMI2, AMI2, OsAMI1, AMI1
dpca3g182430.841	temperature-induced lipocalin (TIL)	OsTIL1;OsTIL2
dpca3g237790.841	Protein kinase superfamily protein	OsAGSW1, AGSW1
dpca3g178100.841	cytochrome B5 isoform E (CB5-E);cytochrome B5 isoform B (CB5-B);cytochrome B5 isoform D (CB5-D);cytochrome B5 isoform C (CB5-C)	OsCYB5-5;OsCYB5-2;OsCYB5-3;OsCYB5-4
dpca3g175210.841	RING/U-box superfamily protein;ATL8;RING-H2 finger A3A (RHA3A);RING-H2 finger A3B (RHA3B)	OsATL32, OsRING329, RING329;OsRING390;OsRING287;OsRING61;OsLTP1.13, OsLtpI.13
dpca3g188960.841	RETARDED GROWTH OF EMBRYO 1 (RGE1)	OsbHLH144, OsEnS-65, bHLH144, EnS-65, OsZOU-1, OsZOU1, ZOU-1, ZOU1;OsbHLH146, bHLH146, OsZOU-2, OsZOU2, ZOU-2, ZOU2
dpca3g240860.841	staurosporin and temperature sensitive 3-like b (STT3B);staurosporin and temperature sensitive 3-like A (STT3A)	Stt3a, STT3
dpca3g169650.841	shikimate kinase 1 (SK1);shikimate kinase 2 (SK2)	OsSK1;OsSK2
dpca3g222870.841	unknown protein	
dpca3g184260.841	WOUND-RESPONSIVE 3 (WR3)	OsNAR2.1, OsNRT3.1A;OsNAR2.2, OsNRT3.1B
dpca3g174730.841	Chaperone DnaJ-domain superfamily protein	OsDjC20;OsDjC22, DjC22
dpca3g173550.841	embryo defective 2296 (EMB2296);Ribosomal protein L2 family	rpl2, rpl8, RPL8, OsRPL2, OsRPL8
dpca3g176200.841	O-fucosyltransferase family protein;root hair specific 17 (RHS17)	OsFBDUF47
dpca3g167090.841	ARM repeat superfamily protein	
dpca3g177620.841	HXXXD-type acyl-transferase family protein	
dpca3g228400.841	PPPDE putative thiol peptidase family protein	OsSTA68
dpca3g211860.841	BZIP61;BZIP34	OsbZIP02, OsbZIP2, OsSTA8;OsbZIP06, OsbZIP6;OsbZIP19;OsbZIP61;RF2b, OsRF2B, OsbZIP30, bZIP30
dpca3g223690.841	TRS120	
dpca3g179330.841	sucrose transporter 4 (SUT4);SUC5;sucrose-proton symporter 9 (SUC9);sucrose-proton symporter 1 (SUC1);sucrose-proton symporter 2 (SUC2)	OsSUT2(t), SUT2M, OsSUT2, OsSUT2M, OsSUT5;OsSUT1, OsSUT2;OsSUT5(t), OsSUT5Z, OsSUT5
dpca3g226140.841	Protein of unknown function (DUF177)	
dpca3g177030.841	PLATZ transcription factor family protein	OsPLATZ6;OsPLATZ4;OsGL6, OsPLATZ11, PLATZ11;OsPLATZ3;OsPLATZ10
dpca3g239530.841	Alpha-1,4-glucan-protein synthase family protein;reversibly glycosylated polypeptide 1 (RGP1);reversibly glycosylated polypeptide 2 (RGP2);reversibly glycosylated polypeptide 3 (RGP3)	OsUAM2;OsUAM1, RGP-1, Osgls1;OsUAM3
dpca3g230150.841	Transmembrane amino acid transporter family protein;LYS/HIS transporter 7 (LHT7);lysine histidine transporter 1 (LHT1)	OsLHT7, OsLHT5, LHT5;OsLHT4A, OsLHT6, LHT6;OsHT, OsLHT1, LHT1;OsLHT2;OsLHT8, OsLHT3, LHT3
dpca3g242230.841	tubulin folding cofactor B	
dpca3g188180.841	ARGONAUTE 1 (AGO1)	OsAGO1a, AGO1a, AGO10, AGO1-1;OsAGO1b, AGO1b, AGO1-2;OsAGO1c, OsAGO1, AGO1, AGO1c
dpca3g191760.841	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein	
dpca3g212240.841	SENSITIVE TO NITROGEN MUSTARD 1 (SNM1);sterile alpha motif (SAM) domain-containing protein	OsSnm1
dpca3g205340.841	myo-inositol oxygenase 1 (MIOX1);myo-inositol oxygenase 4 (MIOX4)	OsMIOX
dpca3g168040.841	CONSTITUTIVE PHOTOMORPHOGENIC 1 (COP1)	OsWD40-55, OsCOP1, COP1, YEL, OsYEL, OsPPS, COP1-1, OsCOP1-1, OsRING347, RING347;OsWD40-123, OsSPA1, OsDWD76, DWD76;OsWD40-24, OsSPA3/4, OsDWD75, DWD75;OsWD40-34, OsRUP, OsDWD72, DWD72
dpca3g177180.841	RNI-like superfamily protein	Os_F0751;OsREM0.1
dpca3g211540.841	RNA polymerase III RPC4	OsRPC53, RPC53, OsRPC4, RPC4, OsDGS1
dpca3g170640.841	Ankyrin repeat family protein	
dpca3g240050.841	plastoglobulin 34kD (PGL34);Plastid-lipid associated protein PAP / fibrillin family protein	OsFBN7;OsC3H31, OsKH17, KH17, OsC3H34, C3H34;OsC3H14, OsKH9, KH9
dpca3g179030.841	CBS domain-containing protein;Cystathionine beta-synthase (CBS) family protein	OsCBSX11;CBSX10, OsCBSX10
dpca3g226370.841	nicotinamidase 2 (NIC2);nicotinamidase 3 (NIC3)	
dpca3g195040.841	FKBP-type peptidyl-prolyl cis-trans isomerase family protein;rotamase FKBP 1 (ROF1);PASTICCINO 1 (PAS1)	OsFKBP62c, FKBP62c, OsFKBP75;OsFKBP62b, OsFKBP65, FKBP62b, FKBP65;OsFKBP62a, FKBP62a, OsFKBP64, FKBP64
dpca3g182610.841	eukaryotic translation Initiation Factor isoform 4G1 (eIFiso4G1);eukaryotic translation Initiation Factor isoform 4G2 (eIFiso4G2);MIF4G domain-containing protein;eukaryotic translation initiation factor 4G (EIF4G)	Rymv1, eIF(iso)4G, OsRYMV1, OseIF(iso)4G, eIFiso4G;OsC3H43, OsC3H46, C3H46
dpca3g239030.841	Transmembrane proteins 14C	
dpca3g232070.841	calmodulin-domain protein kinase 5 (CPK5);calcium dependent protein kinase 6 (CPK6)	OsCDPK13, OsCPK13, CPK13, OsCDPK7, CDPK7, OsCPK13-1, OsCPK13-2;OsCDPK5, OsCPK5, CPK5;OsCDPK6, OsCPK6, CPK6
dpca3g234610.841	Carbohydrate-binding X8 domain superfamily protein;O-Glycosyl hydrolases family 17 protein	
dpca3g211660.841	RING finger protein	OsLAX2, Gnp4/LAX2, Gnp4
dpca3g228310.841	ethylene responsive element binding factor 5 (ERF5);Integrase-type DNA-binding superfamily protein;ethylene responsive element binding factor 6 (ERF6);ethylene response factor 104 (ERF104)	OsERF#094, OsERF094, OsERF94, AP2/EREBP#039, AP2/EREBP39;OsERF#097, OsERF097, OsERF97, AP2/EREBP#038, AP2/EREBP38;OsERF#095, OsERF095, OsERF95, AP2/EREBP#020, AP2/EREBP20, OsSta2, Sta2;DERF12, OsDERF12, OsERF#096, OsERF096, OsERF96, AP2/EREBP#116, AP2/EREBP116, OsAP2, OsAP2.1, OsAP2.2, OsERF36
dpca3g230870.841	cytochrome P450, family 87, subfamily A, polypeptide 2 (CYP87A2);cytochrome P450, family 708, subfamily A, polypeptide 3 (CYP708A3)	OsCYP87A3;OsCYP87C2
dpca3g217190.841	FK506 BINDING PROTEIN 53 (FKBP53);FKBP-like peptidyl-prolyl cis-trans isomerase family protein	OsFKBP58, FKBP58, OsFKBP53a, FKBP53a, OsBIP122;OsFKBP53, OsFKBP53b, FKBP53b, OsFKBP43, FKBP43;OsFKBP59, OsFKBP15-3, FKBP15-3;OsFKBP15-2
dpca3g239630.841	SAUR-like auxin-responsive protein family 	OsSAUR22, OsSAUR23, SAUR23;OsSAUR23, OsSAUR24, SAUR24;OsSAUR5
dpca3g212160.841	Pentatricopeptide repeat (PPR) superfamily protein;SLOW GROWTH 1 (SLO1);Tetratricopeptide repeat (TPR)-like superfamily protein	OsSTA208, OsDGK6;OsDYW5
dpca3g181310.841	RmlC-like cupins superfamily protein	
dpca3g183260.841	extra-large G-protein 1 (XLG1);extra-large GTP-binding protein 3 (XLG3)	OsPXLG3, XLG4, OsXLG4;OsPXLG1, XLG1, OsXLG1;OsPXLG2, XLG2, OsXLG2
dpca3g209910.841	Peroxidase superfamily protein	prx81, OsPRX81;prx82, OsPRX82;prx85;prx84;prx86, OsPRX86
dpca3g191720.841	RAD5;Helicase protein with RING/U-box domain;DNA/RNA helicase protein	BRHIS1, Os BRHIS1, OsEDA16, CHR725, OsCHR725, OsRING433, RING433
dpca3g175920.841	cytochrome P450, family 87, subfamily A, polypeptide 2 (CYP87A2);cytochrome P450, family 708, subfamily A, polypeptide 3 (CYP708A3)	OsCYP87A3;OsCYP87C2
dpca3g179890.841	YELLOW STRIPE like 7 (YSL7);YELLOW STRIPE like 5 (YSL5);YELLOW STRIPE like 8 (YSL8);YELLOW STRIPE like 6 (YSL6)	
dpca3g222820.841	Cytochrome b561/ferric reductase transmembrane with DOMON related domain;Auxin-responsive family protein	
dpca3g168910.841	SKIP	OsSKIPa, OsSKIP, SKIP;OsSKIPb
dpca3g210840.841	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase (HCT);spermidine hydroxycinnamoyl transferase (SHT);HXXXD-type acyl-transferase family protein	OsAHT2;OsACT;Os-PHT3, OsPHT3;OsAT4c, AT4c, OsPHT4, PHT4;Os-AHT1, OsAHT1
dpca3g205960.841	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	
dpca3g177060.841	peroxin 19-1 (PEX19-1);peroxin 19-2 (PEX19-2);Thioesterase superfamily protein	
dpca3g241100.841	Transducin/WD40 repeat-like superfamily protein	OsWD40-112;OsWD40-47;OsWD40-104;OsWD40-185, OsSTA253
dpca3g241700.841	ribosomal protein S17 (RPS17)	
dpca3g211910.841	Integrase-type DNA-binding superfamily protein;related to AP2 6l (Rap2.6L)	OsERF#101, OsERF101, OsDERF6, DERF6, AP2/EREBP#089, AP2/EREBP89, OsRap2.6, Rap2.6, ERF113, OsERF113, OsERF101/OsRAP2.6;OsERF#107, OsERF107, AP2/EREBP#015, AP2/EREBP15;OsERF1, ERF1, OsERF#093, OsERF093, OsERF93, AP2/EREBP#168, AP2/EREBP168;OsERF#091, OsERF091, OsERF91, AP59, OsAP59, AP2/EREBP#147, AP2/EREBP147, OsBIERF3, BIERF3, OsERF3;DERF5, OsDERF5, OsERF#103, OsERF103, AP2/EREBP#130, AP2/EREBP130, OsERF109
dpca3g191350.841	Sodium Bile acid symporter family	
